Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1610,Self-harm,CHE,2010,BTSX,YEARS25-29,511423,56.5,11.05,3620.55,707.94
870,Drug use disorders,CHE,2010,BTSX,YEARS25-29,511423,21.11,4.13,4148.54,811.18
1530,Road injury,CHE,2010,BTSX,YEARS25-29,511423,14.54,2.84,1370.82,268.04
1550,Falls,CHE,2010,BTSX,YEARS25-29,511423,9.86,1.93,3058.72,598.08
1400,Congenital anomalies,CHE,2010,BTSX,YEARS25-29,511423,5.1,1,680.43,133.05
1130,Ischaemic heart disease,CHE,2010,BTSX,YEARS25-29,511423,5.01,0.98,322.36,63.03
751,Brain and nervous system cancers,CHE,2010,BTSX,YEARS25-29,511423,4.54,0.89,298.88,58.44
1620,Interpersonal violence,CHE,2010,BTSX,YEARS25-29,511423,3.81,0.74,468.42,91.59
1150,"Cardiomyopathy, myocarditis, endocarditis",CHE,2010,BTSX,YEARS25-29,511423,3.63,0.71,235.5,46.05
650,Colon and rectum cancers,CHE,2010,BTSX,YEARS25-29,511423,3.36,0.66,216.4,42.31
1140,Stroke,CHE,2010,BTSX,YEARS25-29,511423,3.29,0.64,364.75,71.32
1570,Drowning,CHE,2010,BTSX,YEARS25-29,511423,2.93,0.57,187.04,36.57
700,Breast cancer,CHE,2010,BTSX,YEARS25-29,511423,2.36,0.46,164.11,32.09
760,"Lymphomas, multiple myeloma",CHE,2010,BTSX,YEARS25-29,511423,2.36,0.46,166.83,32.62
770,Leukaemia,CHE,2010,BTSX,YEARS25-29,511423,2.27,0.44,165.87,32.43
690,Melanoma and other skin cancers,CHE,2010,BTSX,YEARS25-29,511423,2.27,0.44,159.84,31.25
660,Liver cancer,CHE,2010,BTSX,YEARS25-29,511423,2.27,0.44,142.69,27.9
742,Testicular cancer,CHE,2010,BTSX,YEARS25-29,511423,2.18,0.43,159.94,31.27
1575,Exposure to mechanical forces,CHE,2010,BTSX,YEARS25-29,511423,1.95,0.38,912.02,178.33
420,Maternal conditions,CHE,2010,BTSX,YEARS25-29,511423,1.23,0.24,167.65,32.78
980,Multiple sclerosis,CHE,2010,BTSX,YEARS25-29,511423,1.21,0.24,165.42,32.35
100,HIV/AIDS,CHE,2010,BTSX,YEARS25-29,511423,1.18,0.23,128.74,25.17
620,Mouth and oropharynx cancers,CHE,2010,BTSX,YEARS25-29,511423,1.18,0.23,76.07,14.87
710,Cervix uteri cancer,CHE,2010,BTSX,YEARS25-29,511423,1.18,0.23,78.08,15.27
720,Corpus uteri cancer,CHE,2010,BTSX,YEARS25-29,511423,1.18,0.23,75.22,14.71
730,Ovary cancer,CHE,2010,BTSX,YEARS25-29,511423,1.18,0.23,77.23,15.1
860,Alcohol use disorders,CHE,2010,BTSX,YEARS25-29,511423,1.04,0.2,3251.34,635.74
1190,Asthma,CHE,2010,BTSX,YEARS25-29,511423,1.04,0.2,1340,262.01
1248,Pancreatitis,CHE,2010,BTSX,YEARS25-29,511423,1.04,0.2,70.05,13.7
190,Acute hepatitis B,CHE,2010,BTSX,YEARS25-29,511423,1.01,0.2,65.54,12.82
170,Meningitis,CHE,2010,BTSX,YEARS25-29,511423,1.04,0.2,73.21,14.31
1580,Natural disasters,CHE,2010,BTSX,YEARS25-29,511423,0.82,0.16,55.18,10.79
295,Echinococcosis,CHE,2010,BTSX,YEARS25-29,511423,0.18,0.04,11.29,2.21
1180,Chronic obstructive pulmonary disease,CHE,2010,BTSX,YEARS25-29,511423,0.13,0.03,229.88,44.95
812,Sickle cell disorders and trait,CHE,2010,BTSX,YEARS25-29,511423,0.14,0.03,33.78,6.61
811,Thalassaemias,CHE,2010,BTSX,YEARS25-29,511423,0.04,0.01,47.3,9.25
1630,Collective violence and legal intervention,CHE,2010,BTSX,YEARS25-29,511423,0.05,0.01,4.39,0.86
186,Acute hepatitis A,CHE,2010,BTSX,YEARS25-29,511423,0.03,0.01,13.97,2.73
205,Acute hepatitis E,CHE,2010,BTSX,YEARS25-29,511423,0.03,0.01,2.51,0.49
320,Rabies,CHE,2010,BTSX,YEARS25-29,511423,0.04,0.01,2.37,0.46
1540,Poisonings,CHE,2010,BTSX,YEARS25-29,511423,0,0,46.47,9.09
830,Depressive disorders,CHE,2010,BTSX,YEARS25-29,511423,0,0,3882.68,759.19
840,Bipolar disorder,CHE,2010,BTSX,YEARS25-29,511423,0,0,1504.38,294.16
850,Schizophrenia,CHE,2010,BTSX,YEARS25-29,511423,0,0,1198.63,234.37
990,Migraine,CHE,2010,BTSX,YEARS25-29,511423,0,0,2910.78,569.15
1000,Non-migraine headache,CHE,2010,BTSX,YEARS25-29,511423,0,0,389.92,76.24
1030,Glaucoma,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
1040,Cataracts,CHE,2010,BTSX,YEARS25-29,511423,0,0,3.52,0.69
1050,Uncorrected refractive errors,CHE,2010,BTSX,YEARS25-29,511423,0,0,1102.09,215.49
1060,Macular degeneration,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
1070,Other vision loss,CHE,2010,BTSX,YEARS25-29,511423,0,0,65.63,12.83
1080,Other hearing loss,CHE,2010,BTSX,YEARS25-29,511423,0,0,453.64,88.7
1110,Rheumatic heart disease,CHE,2010,BTSX,YEARS25-29,511423,0,0,1.67,0.33
1120,Hypertensive heart disease,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.42,0.08
1270,Kidney diseases,CHE,2010,BTSX,YEARS25-29,511423,0,0,164.38,32.14
1280,Benign prostatic hyperplasia,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
1290,Urolithiasis,CHE,2010,BTSX,YEARS25-29,511423,0,0,21.57,4.22
1310,Infertility,CHE,2010,BTSX,YEARS25-29,511423,0,0,349.69,68.38
1320,Gynecological diseases,CHE,2010,BTSX,YEARS25-29,511423,0,0,4821.86,942.83
1330,Skin diseases,CHE,2010,BTSX,YEARS25-29,511423,0,0,905.51,177.06
1350,Rheumatoid arthritis,CHE,2010,BTSX,YEARS25-29,511423,0,0,100.99,19.75
1360,Osteoarthritis,CHE,2010,BTSX,YEARS25-29,511423,0,0,0,0
1370,Gout,CHE,2010,BTSX,YEARS25-29,511423,0,0,15.25,2.98
1380,Back and neck pain,CHE,2010,BTSX,YEARS25-29,511423,0,0,4971.3,972.05
1220,Peptic ulcer disease,CHE,2010,BTSX,YEARS25-29,511423,0,0,6.02,1.18
1230,Cirrhosis of the liver,CHE,2010,BTSX,YEARS25-29,511423,0,0,6.87,1.34
1240,Appendicitis,CHE,2010,BTSX,YEARS25-29,511423,0,0,27.75,5.43
1241,Gastritis and duodenitis,CHE,2010,BTSX,YEARS25-29,511423,0,0,43.97,8.6
1242,Paralytic ileus and intestinal obstruction,CHE,2010,BTSX,YEARS25-29,511423,0,0,3.64,0.71
1244,Inflammatory bowel disease,CHE,2010,BTSX,YEARS25-29,511423,0,0,152.51,29.82
1246,Gallbladder and biliary diseases,CHE,2010,BTSX,YEARS25-29,511423,0,0,113.17,22.13
630,Oesophagus cancer,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.1,0.02
640,Stomach cancer,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.79,0.15
740,Prostate cancer,CHE,2010,BTSX,YEARS25-29,511423,0,0,1.6,0.31
670,Pancreas cancer,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.25,0.05
680,"Trachea, bronchus, lung cancers",CHE,2010,BTSX,YEARS25-29,511423,0,0,0.67,0.13
745,Kidney cancer,CHE,2010,BTSX,YEARS25-29,511423,0,0,1.41,0.28
750,Bladder cancer,CHE,2010,BTSX,YEARS25-29,511423,0,0,0.99,0.19
800,Diabetes mellitus,CHE,2010,BTSX,YEARS25-29,511423,0,0,365.65,71.5
