Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1610,Self-harm,CHE,2015,BTSX,YEARS30-34,598745,51.98,8.68,3094.05,516.76
870,Drug use disorders,CHE,2015,BTSX,YEARS30-34,598745,26.44,4.42,3961.1,661.57
751,Brain and nervous system cancers,CHE,2015,BTSX,YEARS30-34,598745,10.53,1.76,629.02,105.06
1400,Congenital anomalies,CHE,2015,BTSX,YEARS30-34,598745,9.15,1.53,935.06,156.17
1530,Road injury,CHE,2015,BTSX,YEARS30-34,598745,8.11,1.35,1020.25,170.4
650,Colon and rectum cancers,CHE,2015,BTSX,YEARS30-34,598745,7,1.17,415.97,69.47
1550,Falls,CHE,2015,BTSX,YEARS30-34,598745,6.19,1.03,3266.5,545.56
1130,Ischaemic heart disease,CHE,2015,BTSX,YEARS30-34,598745,6.02,1.01,366.76,61.25
770,Leukaemia,CHE,2015,BTSX,YEARS30-34,598745,4.66,0.78,294.05,49.11
1620,Interpersonal violence,CHE,2015,BTSX,YEARS30-34,598745,4.09,0.68,457.21,76.36
640,Stomach cancer,CHE,2015,BTSX,YEARS30-34,598745,3.53,0.59,205.89,34.39
760,"Lymphomas, multiple myeloma",CHE,2015,BTSX,YEARS30-34,598745,3.47,0.58,218.98,36.57
700,Breast cancer,CHE,2015,BTSX,YEARS30-34,598745,3.41,0.57,245.28,40.97
660,Liver cancer,CHE,2015,BTSX,YEARS30-34,598745,3.36,0.56,194.87,32.55
1570,Drowning,CHE,2015,BTSX,YEARS30-34,598745,2.97,0.5,175.69,29.34
1150,"Cardiomyopathy, myocarditis, endocarditis",CHE,2015,BTSX,YEARS30-34,598745,2.86,0.48,174.01,29.06
742,Testicular cancer,CHE,2015,BTSX,YEARS30-34,598745,2.39,0.4,161.09,26.9
860,Alcohol use disorders,CHE,2015,BTSX,YEARS30-34,598745,2.29,0.38,3166.59,528.87
1230,Cirrhosis of the liver,CHE,2015,BTSX,YEARS30-34,598745,2.29,0.38,143.99,24.05
710,Cervix uteri cancer,CHE,2015,BTSX,YEARS30-34,598745,2.27,0.38,140.78,23.51
390,Lower respiratory infections,CHE,2015,BTSX,YEARS30-34,598745,2.29,0.38,137.05,22.89
420,Maternal conditions,CHE,2015,BTSX,YEARS30-34,598745,1.5,0.25,218.48,36.49
690,Melanoma and other skin cancers,CHE,2015,BTSX,YEARS30-34,598745,1.2,0.2,99.11,16.55
750,Bladder cancer,CHE,2015,BTSX,YEARS30-34,598745,1.2,0.2,71.52,11.94
190,Acute hepatitis B,CHE,2015,BTSX,YEARS30-34,598745,1.14,0.19,69.51,11.61
1190,Asthma,CHE,2015,BTSX,YEARS30-34,598745,1.15,0.19,1485.03,248.02
970,Epilepsy,CHE,2015,BTSX,YEARS30-34,598745,1.1,0.18,399.48,66.72
850,Schizophrenia,CHE,2015,BTSX,YEARS30-34,598745,1.1,0.18,1877.16,313.52
730,Ovary cancer,CHE,2015,BTSX,YEARS30-34,598745,1.08,0.18,66.83,11.16
680,"Trachea, bronchus, lung cancers",CHE,2015,BTSX,YEARS30-34,598745,1.08,0.18,64.12,10.71
