Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1610,Self-harm,CHE,2015,BTSX,YEARS25-29,562991,49.13,8.73,3148.69,559.28
870,Drug use disorders,CHE,2015,BTSX,YEARS25-29,562991,18.59,3.3,4285.39,761.18
1530,Road injury,CHE,2015,BTSX,YEARS25-29,562991,15.55,2.76,1416.84,251.66
1550,Falls,CHE,2015,BTSX,YEARS25-29,562991,8.04,1.43,2873.38,510.38
751,Brain and nervous system cancers,CHE,2015,BTSX,YEARS25-29,562991,7.41,1.32,480.16,85.29
1570,Drowning,CHE,2015,BTSX,YEARS25-29,562991,7.19,1.28,454.51,80.73
742,Testicular cancer,CHE,2015,BTSX,YEARS25-29,562991,3.81,0.68,264.87,47.05
1620,Interpersonal violence,CHE,2015,BTSX,YEARS25-29,562991,3.68,0.65,464.87,82.57
970,Epilepsy,CHE,2015,BTSX,YEARS25-29,562991,3.41,0.61,561.69,99.77
1400,Congenital anomalies,CHE,2015,BTSX,YEARS25-29,562991,3.34,0.59,611.52,108.62
1150,"Cardiomyopathy, myocarditis, endocarditis",CHE,2015,BTSX,YEARS25-29,562991,2.67,0.47,176.31,31.32
670,Pancreas cancer,CHE,2015,BTSX,YEARS25-29,562991,2.47,0.44,154.92,27.52
770,Leukaemia,CHE,2015,BTSX,YEARS25-29,562991,2.47,0.44,176.97,31.43
390,Lower respiratory infections,CHE,2015,BTSX,YEARS25-29,562991,2.27,0.4,146.52,26.03
1575,Exposure to mechanical forces,CHE,2015,BTSX,YEARS25-29,562991,1.81,0.32,870.18,154.56
1130,Ischaemic heart disease,CHE,2015,BTSX,YEARS25-29,562991,1.67,0.3,114.21,20.29
640,Stomach cancer,CHE,2015,BTSX,YEARS25-29,562991,1.27,0.23,80.22,14.25
620,Mouth and oropharynx cancers,CHE,2015,BTSX,YEARS25-29,562991,1.2,0.21,77.28,13.73
720,Corpus uteri cancer,CHE,2015,BTSX,YEARS25-29,562991,1.2,0.21,76.23,13.54
650,Colon and rectum cancers,CHE,2015,BTSX,YEARS25-29,562991,1.2,0.21,80.85,14.36
1380,Back and neck pain,CHE,2015,BTSX,YEARS25-29,562991,1.14,0.2,5643.82,1002.47
1230,Cirrhosis of the liver,CHE,2015,BTSX,YEARS25-29,562991,1.01,0.18,71.66,12.73
1580,Natural disasters,CHE,2015,BTSX,YEARS25-29,562991,1,0.18,68.05,12.09
170,Meningitis,CHE,2015,BTSX,YEARS25-29,562991,1.01,0.18,73.24,13.01
1540,Poisonings,CHE,2015,BTSX,YEARS25-29,562991,0.91,0.16,108.17,19.21
420,Maternal conditions,CHE,2015,BTSX,YEARS25-29,562991,0.81,0.14,146.67,26.05
295,Echinococcosis,CHE,2015,BTSX,YEARS25-29,562991,0.15,0.03,9.35,1.66
320,Rabies,CHE,2015,BTSX,YEARS25-29,562991,0.05,0.01,3.32,0.59
1630,Collective violence and legal intervention,CHE,2015,BTSX,YEARS25-29,562991,0.05,0.01,4.59,0.82
811,Thalassaemias,CHE,2015,BTSX,YEARS25-29,562991,0.03,0.01,50.88,9.04
812,Sickle cell disorders and trait,CHE,2015,BTSX,YEARS25-29,562991,0.08,0.01,31.28,5.56
1180,Chronic obstructive pulmonary disease,CHE,2015,BTSX,YEARS25-29,562991,0.03,0.01,238.16,42.3
1290,Urolithiasis,CHE,2015,BTSX,YEARS25-29,562991,0,0,22.18,3.94
1310,Infertility,CHE,2015,BTSX,YEARS25-29,562991,0,0,401.37,71.29
1320,Gynecological diseases,CHE,2015,BTSX,YEARS25-29,562991,0,0,5414.12,961.67
1330,Skin diseases,CHE,2015,BTSX,YEARS25-29,562991,0,0,1000.35,177.68
1350,Rheumatoid arthritis,CHE,2015,BTSX,YEARS25-29,562991,0,0,112.9,20.05
1360,Osteoarthritis,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
1370,Gout,CHE,2015,BTSX,YEARS25-29,562991,0,0,17.48,3.1
70,Gonorrhoea,CHE,2015,BTSX,YEARS25-29,562991,0,0,3.8,0.67
80,Trichomoniasis,CHE,2015,BTSX,YEARS25-29,562991,0,0,10.76,1.91
85,Genital herpes,CHE,2015,BTSX,YEARS25-29,562991,0,0,15.44,2.74
100,HIV/AIDS,CHE,2015,BTSX,YEARS25-29,562991,0,0,55.72,9.9
110,Diarrhoeal diseases,CHE,2015,BTSX,YEARS25-29,562991,0,0,179.92,31.96
130,Whooping cough,CHE,2015,BTSX,YEARS25-29,562991,0,0,0.08,0.01
140,Diphtheria,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
150,Measles,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
160,Tetanus,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
730,Ovary cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,2.84,0.5
740,Prostate cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,1.82,0.32
660,Liver cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,0.63,0.11
680,"Trachea, bronchus, lung cancers",CHE,2015,BTSX,YEARS25-29,562991,0,0,0.63,0.11
690,Melanoma and other skin cancers,CHE,2015,BTSX,YEARS25-29,562991,0,0,17.97,3.19
700,Breast cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,12.2,2.17
710,Cervix uteri cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,3.13,0.56
800,Diabetes mellitus,CHE,2015,BTSX,YEARS25-29,562991,0,0,478.51,84.99
745,Kidney cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,1.46,0.26
750,Bladder cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,1.01,0.18
752,Gallbladder and biliary tract cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,0.06,0.01
753,Larynx cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,1.08,0.19
754,Thyroid cancer,CHE,2015,BTSX,YEARS25-29,562991,0,0,4.95,0.88
755,Mesothelioma,CHE,2015,BTSX,YEARS25-29,562991,0,0,0.06,0.01
760,"Lymphomas, multiple myeloma",CHE,2015,BTSX,YEARS25-29,562991,0,0,19.02,3.38
980,Multiple sclerosis,CHE,2015,BTSX,YEARS25-29,562991,0,0,98.76,17.54
990,Migraine,CHE,2015,BTSX,YEARS25-29,562991,0,0,3190.29,566.67
1000,Non-migraine headache,CHE,2015,BTSX,YEARS25-29,562991,0,0,429.02,76.2
1030,Glaucoma,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
1040,Cataracts,CHE,2015,BTSX,YEARS25-29,562991,0,0,3.83,0.68
1050,Uncorrected refractive errors,CHE,2015,BTSX,YEARS25-29,562991,0,0,1214.32,215.69
1060,Macular degeneration,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
1070,Other vision loss,CHE,2015,BTSX,YEARS25-29,562991,0,0,69.52,12.35
1080,Other hearing loss,CHE,2015,BTSX,YEARS25-29,562991,0,0,492.73,87.52
1110,Rheumatic heart disease,CHE,2015,BTSX,YEARS25-29,562991,0,0,2.04,0.36
1120,Hypertensive heart disease,CHE,2015,BTSX,YEARS25-29,562991,0,0,0.47,0.08
880,Anxiety disorders,CHE,2015,BTSX,YEARS25-29,562991,0,0,4678.05,830.93
890,Eating disorders,CHE,2015,BTSX,YEARS25-29,562991,0,0,1471,261.28
900,Autism and Asperger syndrome,CHE,2015,BTSX,YEARS25-29,562991,0,0,503.32,89.4
910,Childhood behavioural disorders,CHE,2015,BTSX,YEARS25-29,562991,0,0,99.05,17.59
920,Idiopathic intellectual disability,CHE,2015,BTSX,YEARS25-29,562991,0,0,165.76,29.44
950,Alzheimer disease and other dementias,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
960,Parkinson disease,CHE,2015,BTSX,YEARS25-29,562991,0,0,2.23,0.4
1242,Paralytic ileus and intestinal obstruction,CHE,2015,BTSX,YEARS25-29,562991,0,0,3.74,0.66
1244,Inflammatory bowel disease,CHE,2015,BTSX,YEARS25-29,562991,0,0,165.3,29.36
1246,Gallbladder and biliary diseases,CHE,2015,BTSX,YEARS25-29,562991,0,0,97.92,17.39
1248,Pancreatitis,CHE,2015,BTSX,YEARS25-29,562991,0,0,5.22,0.93
1140,Stroke,CHE,2015,BTSX,YEARS25-29,562991,0,0,160.4,28.49
1240,Appendicitis,CHE,2015,BTSX,YEARS25-29,562991,0,0,32.69,5.81
1270,Kidney diseases,CHE,2015,BTSX,YEARS25-29,562991,0,0,177.14,31.46
1280,Benign prostatic hyperplasia,CHE,2015,BTSX,YEARS25-29,562991,0,0,0,0
1220,Peptic ulcer disease,CHE,2015,BTSX,YEARS25-29,562991,0,0,6.61,1.17
830,Depressive disorders,CHE,2015,BTSX,YEARS25-29,562991,0,0,4190.9,744.4
840,Bipolar disorder,CHE,2015,BTSX,YEARS25-29,562991,0,0,1654.6,293.89
