Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1610,Self-harm,CHE,2019,BTSX,YEARS30-34,599484,42.53,7.09,2540.6,423.8
870,Drug use disorders,CHE,2019,BTSX,YEARS30-34,599484,24.42,4.07,3937.86,656.87
751,Brain and nervous system cancers,CHE,2019,BTSX,YEARS30-34,599484,8.84,1.47,532.68,88.86
1530,Road injury,CHE,2019,BTSX,YEARS30-34,599484,7.59,1.27,923.4,154.03
1550,Falls,CHE,2019,BTSX,YEARS30-34,599484,6.69,1.12,3529.58,588.77
1400,Congenital anomalies,CHE,2019,BTSX,YEARS30-34,599484,6.72,1.12,802.57,133.88
650,Colon and rectum cancers,CHE,2019,BTSX,YEARS30-34,599484,5.16,0.86,310.9,51.86
1130,Ischaemic heart disease,CHE,2019,BTSX,YEARS30-34,599484,4.6,0.77,284.06,47.38
700,Breast cancer,CHE,2019,BTSX,YEARS30-34,599484,3.58,0.6,258.2,43.07
770,Leukaemia,CHE,2019,BTSX,YEARS30-34,599484,3.45,0.58,226.21,37.73
760,"Lymphomas, multiple myeloma",CHE,2019,BTSX,YEARS30-34,599484,3.41,0.57,216.72,36.15
1620,Interpersonal violence,CHE,2019,BTSX,YEARS30-34,599484,3.42,0.57,436.94,72.89
680,"Trachea, bronchus, lung cancers",CHE,2019,BTSX,YEARS30-34,599484,3.11,0.52,181.23,30.23
710,Cervix uteri cancer,CHE,2019,BTSX,YEARS30-34,599484,2.86,0.48,175.5,29.28
1575,Exposure to mechanical forces,CHE,2019,BTSX,YEARS30-34,599484,2.63,0.44,1076.16,179.51
1150,"Cardiomyopathy, myocarditis, endocarditis",CHE,2019,BTSX,YEARS30-34,599484,2.56,0.43,156.88,26.17
1570,Drowning,CHE,2019,BTSX,YEARS30-34,599484,2.3,0.38,137.95,23.01
742,Testicular cancer,CHE,2019,BTSX,YEARS30-34,599484,2.07,0.35,144.46,24.1
620,Mouth and oropharynx cancers,CHE,2019,BTSX,YEARS30-34,599484,2.09,0.35,125.23,20.89
640,Stomach cancer,CHE,2019,BTSX,YEARS30-34,599484,2.04,0.34,120.06,20.03
660,Liver cancer,CHE,2019,BTSX,YEARS30-34,599484,1.99,0.33,115.94,19.34
1140,Stroke,CHE,2019,BTSX,YEARS30-34,599484,1.93,0.32,349.73,58.34
690,Melanoma and other skin cancers,CHE,2019,BTSX,YEARS30-34,599484,1.79,0.3,135.26,22.56
670,Pancreas cancer,CHE,2019,BTSX,YEARS30-34,599484,1.72,0.29,99.99,16.68
970,Epilepsy,CHE,2019,BTSX,YEARS30-34,599484,1.59,0.27,433.03,72.23
1230,Cirrhosis of the liver,CHE,2019,BTSX,YEARS30-34,599484,1.61,0.27,107.86,17.99
420,Maternal conditions,CHE,2019,BTSX,YEARS30-34,599484,1.26,0.21,187.43,31.27
800,Diabetes mellitus,CHE,2019,BTSX,YEARS30-34,599484,1.2,0.2,913.49,152.38
950,Alzheimer disease and other dementias,CHE,2019,BTSX,YEARS30-34,599484,1,0.17,57.6,9.61
730,Ovary cancer,CHE,2019,BTSX,YEARS30-34,599484,1,0.17,62.08,10.36
1190,Asthma,CHE,2019,BTSX,YEARS30-34,599484,0.95,0.16,1535.82,256.19
390,Lower respiratory infections,CHE,2019,BTSX,YEARS30-34,599484,0.98,0.16,62.26,10.39
1270,Kidney diseases,CHE,2019,BTSX,YEARS30-34,599484,0.75,0.13,264.54,44.13
745,Kidney cancer,CHE,2019,BTSX,YEARS30-34,599484,0.74,0.12,45.56,7.6
100,HIV/AIDS,CHE,2019,BTSX,YEARS30-34,599484,0.66,0.11,135.89,22.67
860,Alcohol use disorders,CHE,2019,BTSX,YEARS30-34,599484,0.67,0.11,3132.22,522.49
1180,Chronic obstructive pulmonary disease,CHE,2019,BTSX,YEARS30-34,599484,0.67,0.11,356.95,59.54
1540,Poisonings,CHE,2019,BTSX,YEARS30-34,599484,0.59,0.1,90.18,15.04
190,Acute hepatitis B,CHE,2019,BTSX,YEARS30-34,599484,0.33,0.06,22.99,3.83
750,Bladder cancer,CHE,2019,BTSX,YEARS30-34,599484,0.35,0.06,23.03,3.84
752,Gallbladder and biliary tract cancer,CHE,2019,BTSX,YEARS30-34,599484,0.33,0.06,19.23,3.21
850,Schizophrenia,CHE,2019,BTSX,YEARS30-34,599484,0.29,0.05,1839.02,306.77
1110,Rheumatic heart disease,CHE,2019,BTSX,YEARS30-34,599484,0.31,0.05,20.73,3.46
1248,Pancreatitis,CHE,2019,BTSX,YEARS30-34,599484,0.31,0.05,26.75,4.46
1580,Natural disasters,CHE,2019,BTSX,YEARS30-34,599484,0.21,0.04,17.52,2.92
295,Echinococcosis,CHE,2019,BTSX,YEARS30-34,599484,0.14,0.02,8.15,1.36
320,Rabies,CHE,2019,BTSX,YEARS30-34,599484,0.05,0.01,2.67,0.45
1630,Collective violence and legal intervention,CHE,2019,BTSX,YEARS30-34,599484,0.06,0.01,4.72,0.79
812,Sickle cell disorders and trait,CHE,2019,BTSX,YEARS30-34,599484,0.08,0.01,29.32,4.89
1560,"Fire, heat and hot substances",CHE,2019,BTSX,YEARS30-34,599484,0,0,242.54,40.46
1470,Oral conditions,CHE,2019,BTSX,YEARS30-34,599484,0,0,1261.47,210.43
1505,Sudden infant death syndrome,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
30,Tuberculosis,CHE,2019,BTSX,YEARS30-34,599484,0,0,20.07,3.35
50,Syphilis,CHE,2019,BTSX,YEARS30-34,599484,0,0,1.9,0.32
60,Chlamydia,CHE,2019,BTSX,YEARS30-34,599484,0,0,13.2,2.2
70,Gonorrhoea,CHE,2019,BTSX,YEARS30-34,599484,0,0,4.13,0.69
80,Trichomoniasis,CHE,2019,BTSX,YEARS30-34,599484,0,0,11.89,1.98
85,Genital herpes,CHE,2019,BTSX,YEARS30-34,599484,0,0,20.89,3.48
260,Leishmaniasis,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
270,Lymphatic filariasis,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
280,Onchocerciasis,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
285,Cysticercosis,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
340,Ascariasis,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
110,Diarrhoeal diseases,CHE,2019,BTSX,YEARS30-34,599484,0,0,177.43,29.6
300,Dengue,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
130,Whooping cough,CHE,2019,BTSX,YEARS30-34,599484,0,0,0.07,0.01
310,Trachoma,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
315,Yellow fever,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
140,Diphtheria,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
200,Acute hepatitis C,CHE,2019,BTSX,YEARS30-34,599484,0,0,0.24,0.04
180,Encephalitis,CHE,2019,BTSX,YEARS30-34,599484,0,0,10.7,1.78
250,Schistosomiasis,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
186,Acute hepatitis A,CHE,2019,BTSX,YEARS30-34,599484,0,0,13.68,2.28
205,Acute hepatitis E,CHE,2019,BTSX,YEARS30-34,599484,0,0,0.73,0.12
150,Measles,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
220,Malaria,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
160,Tetanus,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
240,Chagas disease,CHE,2019,BTSX,YEARS30-34,599484,0,0,0.61,0.1
170,Meningitis,CHE,2019,BTSX,YEARS30-34,599484,0,0,14.82,2.47
230,African trypanosomiasis,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
350,Trichuriasis,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
360,Hookworm disease,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
362,Food-bourne trematodes,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
365,Leprosy,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
490,Neonatal conditions,CHE,2019,BTSX,YEARS30-34,599484,0,0,966.9,161.29
550,Protein-energy malnutrition,CHE,2019,BTSX,YEARS30-34,599484,0,0,280.55,46.8
560,Iodine deficiency,CHE,2019,BTSX,YEARS30-34,599484,0,0,53.48,8.92
570,Vitamin A deficiency,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
580,Iron-deficiency anaemia,CHE,2019,BTSX,YEARS30-34,599484,0,0,64.51,10.76
1120,Hypertensive heart disease,CHE,2019,BTSX,YEARS30-34,599484,0,0,0.92,0.15
1220,Peptic ulcer disease,CHE,2019,BTSX,YEARS30-34,599484,0,0,9.89,1.65
980,Multiple sclerosis,CHE,2019,BTSX,YEARS30-34,599484,0,0,176,29.36
990,Migraine,CHE,2019,BTSX,YEARS30-34,599484,0,0,3454.33,576.22
1000,Non-migraine headache,CHE,2019,BTSX,YEARS30-34,599484,0,0,553.85,92.39
1030,Glaucoma,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
1040,Cataracts,CHE,2019,BTSX,YEARS30-34,599484,0,0,10.18,1.7
1050,Uncorrected refractive errors,CHE,2019,BTSX,YEARS30-34,599484,0,0,1268.88,211.66
1060,Macular degeneration,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
1070,Other vision loss,CHE,2019,BTSX,YEARS30-34,599484,0,0,85.44,14.25
1080,Other hearing loss,CHE,2019,BTSX,YEARS30-34,599484,0,0,650.91,108.58
1240,Appendicitis,CHE,2019,BTSX,YEARS30-34,599484,0,0,27.56,4.6
1241,Gastritis and duodenitis,CHE,2019,BTSX,YEARS30-34,599484,0,0,70.29,11.73
1242,Paralytic ileus and intestinal obstruction,CHE,2019,BTSX,YEARS30-34,599484,0,0,5.16,0.86
1244,Inflammatory bowel disease,CHE,2019,BTSX,YEARS30-34,599484,0,0,202.74,33.82
1246,Gallbladder and biliary diseases,CHE,2019,BTSX,YEARS30-34,599484,0,0,138.65,23.13
1280,Benign prostatic hyperplasia,CHE,2019,BTSX,YEARS30-34,599484,0,0,0,0
1290,Urolithiasis,CHE,2019,BTSX,YEARS30-34,599484,0,0,30.64,5.11
1310,Infertility,CHE,2019,BTSX,YEARS30-34,599484,0,0,498.7,83.19
1320,Gynecological diseases,CHE,2019,BTSX,YEARS30-34,599484,0,0,6523.31,1088.15
1330,Skin diseases,CHE,2019,BTSX,YEARS30-34,599484,0,0,1088.14,181.51
1350,Rheumatoid arthritis,CHE,2019,BTSX,YEARS30-34,599484,0,0,152.52,25.44
1360,Osteoarthritis,CHE,2019,BTSX,YEARS30-34,599484,0,0,68.34,11.4
1370,Gout,CHE,2019,BTSX,YEARS30-34,599484,0,0,39.22,6.54
1380,Back and neck pain,CHE,2019,BTSX,YEARS30-34,599484,0,0,5570.63,929.24
830,Depressive disorders,CHE,2019,BTSX,YEARS30-34,599484,0,0,4642.7,774.45
840,Bipolar disorder,CHE,2019,BTSX,YEARS30-34,599484,0,0,1682,280.57
