Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1610,Self-harm,CHE,2010,BTSX,YEARS35-39,565132,60.99,10.79,3349.39,592.67
870,Drug use disorders,CHE,2010,BTSX,YEARS35-39,565132,32.72,5.79,3386.02,599.16
1530,Road injury,CHE,2010,BTSX,YEARS35-39,565132,29.15,5.16,2232.34,395.01
700,Breast cancer,CHE,2010,BTSX,YEARS35-39,565132,24.82,4.39,1425.79,252.29
1130,Ischaemic heart disease,CHE,2010,BTSX,YEARS35-39,565132,18.34,3.25,998.61,176.7
751,Brain and nervous system cancers,CHE,2010,BTSX,YEARS35-39,565132,11.66,2.06,639.35,113.13
1230,Cirrhosis of the liver,CHE,2010,BTSX,YEARS35-39,565132,10.17,1.8,554.6,98.14
650,Colon and rectum cancers,CHE,2010,BTSX,YEARS35-39,565132,9.5,1.68,524.66,92.84
680,"Trachea, bronchus, lung cancers",CHE,2010,BTSX,YEARS35-39,565132,8.98,1.59,478.99,84.76
760,"Lymphomas, multiple myeloma",CHE,2010,BTSX,YEARS35-39,565132,6.48,1.15,365.28,64.64
1550,Falls,CHE,2010,BTSX,YEARS35-39,565132,4.94,0.87,3813.14,674.73
640,Stomach cancer,CHE,2010,BTSX,YEARS35-39,565132,4.75,0.84,254.35,45.01
860,Alcohol use disorders,CHE,2010,BTSX,YEARS35-39,565132,4.55,0.81,2930.05,518.47
730,Ovary cancer,CHE,2010,BTSX,YEARS35-39,565132,4.32,0.76,235.85,41.73
1620,Interpersonal violence,CHE,2010,BTSX,YEARS35-39,565132,4.11,0.73,448.65,79.39
1400,Congenital anomalies,CHE,2010,BTSX,YEARS35-39,565132,3.78,0.67,559.22,98.95
690,Melanoma and other skin cancers,CHE,2010,BTSX,YEARS35-39,565132,3.67,0.65,237.34,42
670,Pancreas cancer,CHE,2010,BTSX,YEARS35-39,565132,3.47,0.61,184.36,32.62
100,HIV/AIDS,CHE,2010,BTSX,YEARS35-39,565132,3.47,0.61,315.72,55.87
1140,Stroke,CHE,2010,BTSX,YEARS35-39,565132,3.37,0.6,466.55,82.56
1150,"Cardiomyopathy, myocarditis, endocarditis",CHE,2010,BTSX,YEARS35-39,565132,2.52,0.45,139.05,24.6
630,Oesophagus cancer,CHE,2010,BTSX,YEARS35-39,565132,2.37,0.42,126.31,22.35
390,Lower respiratory infections,CHE,2010,BTSX,YEARS35-39,565132,2.25,0.4,123.84,21.91
850,Schizophrenia,CHE,2010,BTSX,YEARS35-39,565132,2.23,0.39,2081.25,368.28
710,Cervix uteri cancer,CHE,2010,BTSX,YEARS35-39,565132,2.16,0.38,129.99,23
1570,Drowning,CHE,2010,BTSX,YEARS35-39,565132,2.06,0.36,113.85,20.15
800,Diabetes mellitus,CHE,2010,BTSX,YEARS35-39,565132,1.84,0.33,934,165.27
745,Kidney cancer,CHE,2010,BTSX,YEARS35-39,565132,1.3,0.23,73.94,13.08
742,Testicular cancer,CHE,2010,BTSX,YEARS35-39,565132,1.3,0.23,91.73,16.23
752,Gallbladder and biliary tract cancer,CHE,2010,BTSX,YEARS35-39,565132,1.3,0.23,68.75,12.17
660,Liver cancer,CHE,2010,BTSX,YEARS35-39,565132,1.2,0.21,64.79,11.46
980,Multiple sclerosis,CHE,2010,BTSX,YEARS35-39,565132,1.12,0.2,286.54,50.7
950,Alzheimer disease and other dementias,CHE,2010,BTSX,YEARS35-39,565132,1.14,0.2,59.97,10.61
1240,Appendicitis,CHE,2010,BTSX,YEARS35-39,565132,1.14,0.2,81.49,14.42
1190,Asthma,CHE,2010,BTSX,YEARS35-39,565132,1.12,0.2,1469.23,259.98
1244,Inflammatory bowel disease,CHE,2010,BTSX,YEARS35-39,565132,1.14,0.2,282.12,49.92
920,Idiopathic intellectual disability,CHE,2010,BTSX,YEARS35-39,565132,1.12,0.2,220.97,39.1
550,Protein-energy malnutrition,CHE,2010,BTSX,YEARS35-39,565132,1.14,0.2,329.86,58.37
620,Mouth and oropharynx cancers,CHE,2010,BTSX,YEARS35-39,565132,1.08,0.19,65.31,11.56
420,Maternal conditions,CHE,2010,BTSX,YEARS35-39,565132,1.06,0.19,128.73,22.78
750,Bladder cancer,CHE,2010,BTSX,YEARS35-39,565132,1.08,0.19,60.93,10.78
770,Leukaemia,CHE,2010,BTSX,YEARS35-39,565132,1.08,0.19,87.14,15.42
755,Mesothelioma,CHE,2010,BTSX,YEARS35-39,565132,1.08,0.19,57.15,10.11
