Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1610,Self-harm,CHE,2010,BTSX,YEARS30-34,523215,47.87,9.15,2864.96,547.57
870,Drug use disorders,CHE,2010,BTSX,YEARS30-34,523215,27.98,5.35,3710.11,709.1
1530,Road injury,CHE,2010,BTSX,YEARS30-34,523215,18.73,3.58,1633.91,312.28
1140,Stroke,CHE,2010,BTSX,YEARS30-34,523215,9.28,1.77,743.83,142.17
751,Brain and nervous system cancers,CHE,2010,BTSX,YEARS30-34,523215,7.8,1.49,469.13,89.66
1130,Ischaemic heart disease,CHE,2010,BTSX,YEARS30-34,523215,7.72,1.48,462.43,88.38
700,Breast cancer,CHE,2010,BTSX,YEARS30-34,523215,6.76,1.29,441.93,84.46
1400,Congenital anomalies,CHE,2010,BTSX,YEARS30-34,523215,5.61,1.07,674.55,128.92
650,Colon and rectum cancers,CHE,2010,BTSX,YEARS30-34,523215,5.52,1.06,330.39,63.15
860,Alcohol use disorders,CHE,2010,BTSX,YEARS30-34,523215,5.21,1,3023.54,577.88
100,HIV/AIDS,CHE,2010,BTSX,YEARS30-34,523215,4.45,0.85,351.71,67.22
970,Epilepsy,CHE,2010,BTSX,YEARS30-34,523215,4.16,0.8,540.29,103.26
1550,Falls,CHE,2010,BTSX,YEARS30-34,523215,3.71,0.71,3104.49,593.35
1620,Interpersonal violence,CHE,2010,BTSX,YEARS30-34,523215,3.68,0.7,424.11,81.06
760,"Lymphomas, multiple myeloma",CHE,2010,BTSX,YEARS30-34,523215,3.35,0.64,210.82,40.29
680,"Trachea, bronchus, lung cancers",CHE,2010,BTSX,YEARS30-34,523215,3.35,0.64,195.09,37.29
690,Melanoma and other skin cancers,CHE,2010,BTSX,YEARS30-34,523215,3.3,0.63,218.64,41.79
770,Leukaemia,CHE,2010,BTSX,YEARS30-34,523215,3.32,0.63,216.08,41.3
1150,"Cardiomyopathy, myocarditis, endocarditis",CHE,2010,BTSX,YEARS30-34,523215,3.26,0.62,195.99,37.46
1230,Cirrhosis of the liver,CHE,2010,BTSX,YEARS30-34,523215,2.1,0.4,131.63,25.16
420,Maternal conditions,CHE,2010,BTSX,YEARS30-34,523215,1.24,0.24,182.65,34.91
730,Ovary cancer,CHE,2010,BTSX,YEARS30-34,523215,1.13,0.22,69.47,13.28
710,Cervix uteri cancer,CHE,2010,BTSX,YEARS30-34,523215,1.13,0.22,75.16,14.37
630,Oesophagus cancer,CHE,2010,BTSX,YEARS30-34,523215,1.1,0.21,63.73,12.18
640,Stomach cancer,CHE,2010,BTSX,YEARS30-34,523215,1.1,0.21,65.56,12.53
660,Liver cancer,CHE,2010,BTSX,YEARS30-34,523215,1.1,0.21,64.31,12.29
742,Testicular cancer,CHE,2010,BTSX,YEARS30-34,523215,1.1,0.21,86.08,16.45
745,Kidney cancer,CHE,2010,BTSX,YEARS30-34,523215,1.1,0.21,65.94,12.6
1270,Kidney diseases,CHE,2010,BTSX,YEARS30-34,523215,1.11,0.21,258.1,49.33
