Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1130,Ischaemic heart disease,CHE,2010,BTSX,YEARS45-49,642624,106.25,16.53,4699.29,731.27
1610,Self-harm,CHE,2010,BTSX,YEARS45-49,642624,104.01,16.19,4669.11,726.57
680,"Trachea, bronchus, lung cancers",CHE,2010,BTSX,YEARS45-49,642624,86.83,13.51,3767.89,586.33
700,Breast cancer,CHE,2010,BTSX,YEARS45-49,642624,62.33,9.7,3087.01,480.38
1230,Cirrhosis of the liver,CHE,2010,BTSX,YEARS45-49,642624,40.17,6.25,1775.65,276.31
650,Colon and rectum cancers,CHE,2010,BTSX,YEARS45-49,642624,37.26,5.8,1698.99,264.38
1140,Stroke,CHE,2010,BTSX,YEARS45-49,642624,35.13,5.47,2087.02,324.77
751,Brain and nervous system cancers,CHE,2010,BTSX,YEARS45-49,642624,31.66,4.93,1397.64,217.49
870,Drug use disorders,CHE,2010,BTSX,YEARS45-49,642624,26.22,4.08,2178.72,339.03
860,Alcohol use disorders,CHE,2010,BTSX,YEARS45-49,642624,24.59,3.83,3593.2,559.15
1530,Road injury,CHE,2010,BTSX,YEARS45-49,642624,23.51,3.66,2033.81,316.49
670,Pancreas cancer,CHE,2010,BTSX,YEARS45-49,642624,22.23,3.46,962.23,149.73
640,Stomach cancer,CHE,2010,BTSX,YEARS45-49,642624,19.7,3.07,859.62,133.77
660,Liver cancer,CHE,2010,BTSX,YEARS45-49,642624,19.07,2.97,826.95,128.68
760,"Lymphomas, multiple myeloma",CHE,2010,BTSX,YEARS45-49,642624,17.39,2.71,791.55,123.17
800,Diabetes mellitus,CHE,2010,BTSX,YEARS45-49,642624,16.92,2.63,2872.63,447.02
620,Mouth and oropharynx cancers,CHE,2010,BTSX,YEARS45-49,642624,15.44,2.4,699.93,108.92
690,Melanoma and other skin cancers,CHE,2010,BTSX,YEARS45-49,642624,11.99,1.87,603.93,93.98
980,Multiple sclerosis,CHE,2010,BTSX,YEARS45-49,642624,11.45,1.78,826.21,128.57
770,Leukaemia,CHE,2010,BTSX,YEARS45-49,642624,10.91,1.7,521.98,81.23
1550,Falls,CHE,2010,BTSX,YEARS45-49,642624,10.19,1.59,5399.74,840.26
730,Ovary cancer,CHE,2010,BTSX,YEARS45-49,642624,9.41,1.46,432.35,67.28
710,Cervix uteri cancer,CHE,2010,BTSX,YEARS45-49,642624,8.87,1.38,401.93,62.55
630,Oesophagus cancer,CHE,2010,BTSX,YEARS45-49,642624,8.79,1.37,385.51,59.99
745,Kidney cancer,CHE,2010,BTSX,YEARS45-49,642624,8.83,1.37,400.31,62.29
1400,Congenital anomalies,CHE,2010,BTSX,YEARS45-49,642624,8.66,1.35,731.26,113.79
1150,"Cardiomyopathy, myocarditis, endocarditis",CHE,2010,BTSX,YEARS45-49,642624,7.16,1.11,323.15,50.29
100,HIV/AIDS,CHE,2010,BTSX,YEARS45-49,642624,6.41,1,563.25,87.65
1180,Chronic obstructive pulmonary disease,CHE,2010,BTSX,YEARS45-49,642624,5.62,0.87,1102.28,171.53
390,Lower respiratory infections,CHE,2010,BTSX,YEARS45-49,642624,5.39,0.84,240.67,37.45
970,Epilepsy,CHE,2010,BTSX,YEARS45-49,642624,5.34,0.83,592.29,92.17
1575,Exposure to mechanical forces,CHE,2010,BTSX,YEARS45-49,642624,5.09,0.79,1875.84,291.9
1620,Interpersonal violence,CHE,2010,BTSX,YEARS45-49,642624,4.9,0.76,486.49,75.7
1270,Kidney diseases,CHE,2010,BTSX,YEARS45-49,642624,4.55,0.71,562.53,87.54
1540,Poisonings,CHE,2010,BTSX,YEARS45-49,642624,4.09,0.64,234.38,36.47
1570,Drowning,CHE,2010,BTSX,YEARS45-49,642624,4.06,0.63,181.11,28.18
750,Bladder cancer,CHE,2010,BTSX,YEARS45-49,642624,3.29,0.51,161.48,25.13
754,Thyroid cancer,CHE,2010,BTSX,YEARS45-49,642624,3.26,0.51,170.61,26.55
920,Idiopathic intellectual disability,CHE,2010,BTSX,YEARS45-49,642624,3.19,0.5,313.73,48.82
1110,Rheumatic heart disease,CHE,2010,BTSX,YEARS45-49,642624,3.19,0.5,145.8,22.69
720,Corpus uteri cancer,CHE,2010,BTSX,YEARS45-49,642624,2.96,0.46,151.05,23.51
753,Larynx cancer,CHE,2010,BTSX,YEARS45-49,642624,2.21,0.34,104.92,16.33
755,Mesothelioma,CHE,2010,BTSX,YEARS45-49,642624,2.15,0.33,93.76,14.59
850,Schizophrenia,CHE,2010,BTSX,YEARS45-49,642624,2.15,0.33,2499.7,388.98
752,Gallbladder and biliary tract cancer,CHE,2010,BTSX,YEARS45-49,642624,2.15,0.33,93.97,14.62
