Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1130,Ischaemic heart disease,CHE,2010,BTSX,YEARS50-54,554654,178.63,32.21,7016.85,1265.09
680,"Trachea, bronchus, lung cancers",CHE,2010,BTSX,YEARS50-54,554654,172.34,31.07,6636.26,1196.47
1610,Self-harm,CHE,2010,BTSX,YEARS50-54,554654,129.2,23.29,5117.28,922.61
700,Breast cancer,CHE,2010,BTSX,YEARS50-54,554654,90.59,16.33,3866.35,697.07
1230,Cirrhosis of the liver,CHE,2010,BTSX,YEARS50-54,554654,72,12.98,2803.86,505.52
650,Colon and rectum cancers,CHE,2010,BTSX,YEARS50-54,554654,56.59,10.2,2302.89,415.19
670,Pancreas cancer,CHE,2010,BTSX,YEARS50-54,554654,45.28,8.16,1737.62,313.28
1140,Stroke,CHE,2010,BTSX,YEARS50-54,554654,40.18,7.24,2217.76,399.85
751,Brain and nervous system cancers,CHE,2010,BTSX,YEARS50-54,554654,38.06,6.86,1487.7,268.22
660,Liver cancer,CHE,2010,BTSX,YEARS50-54,554654,30.56,5.51,1178.45,212.47
620,Mouth and oropharynx cancers,CHE,2010,BTSX,YEARS50-54,554654,30.43,5.49,1221.36,220.2
760,"Lymphomas, multiple myeloma",CHE,2010,BTSX,YEARS50-54,554654,28.28,5.1,1146.34,206.68
630,Oesophagus cancer,CHE,2010,BTSX,YEARS50-54,554654,26.07,4.7,1006.1,181.39
640,Stomach cancer,CHE,2010,BTSX,YEARS50-54,554654,25.02,4.51,970.98,175.06
860,Alcohol use disorders,CHE,2010,BTSX,YEARS50-54,554654,23.35,4.21,2871.43,517.7
1530,Road injury,CHE,2010,BTSX,YEARS50-54,554654,22.98,4.14,1869.43,337.04
1550,Falls,CHE,2010,BTSX,YEARS50-54,554654,21.02,3.79,5625.35,1014.21
730,Ovary cancer,CHE,2010,BTSX,YEARS50-54,554654,20.69,3.73,818.41,147.55
770,Leukaemia,CHE,2010,BTSX,YEARS50-54,554654,17.4,3.14,714.37,128.8
690,Melanoma and other skin cancers,CHE,2010,BTSX,YEARS50-54,554654,17.41,3.14,762.09,137.4
390,Lower respiratory infections,CHE,2010,BTSX,YEARS50-54,554654,14.73,2.66,571,102.95
1180,Chronic obstructive pulmonary disease,CHE,2010,BTSX,YEARS50-54,554654,14.38,2.59,1711.55,308.58
870,Drug use disorders,CHE,2010,BTSX,YEARS50-54,554654,14.06,2.53,1204.41,217.15
980,Multiple sclerosis,CHE,2010,BTSX,YEARS50-54,554654,13.66,2.46,812.93,146.57
1400,Congenital anomalies,CHE,2010,BTSX,YEARS50-54,554654,12.62,2.28,759.89,137
1150,"Cardiomyopathy, myocarditis, endocarditis",CHE,2010,BTSX,YEARS50-54,554654,10.55,1.9,425.38,76.69
740,Prostate cancer,CHE,2010,BTSX,YEARS50-54,554654,9.77,1.76,478.05,86.19
100,HIV/AIDS,CHE,2010,BTSX,YEARS50-54,554654,8.46,1.53,538.32,97.06
710,Cervix uteri cancer,CHE,2010,BTSX,YEARS50-54,554654,8.19,1.48,331.47,59.76
750,Bladder cancer,CHE,2010,BTSX,YEARS50-54,554654,7.62,1.37,327.66,59.07
800,Diabetes mellitus,CHE,2010,BTSX,YEARS50-54,554654,7.2,1.3,3150.25,567.97
745,Kidney cancer,CHE,2010,BTSX,YEARS50-54,554654,6.52,1.18,276.63,49.87
970,Epilepsy,CHE,2010,BTSX,YEARS50-54,554654,6.31,1.14,565.48,101.95
1570,Drowning,CHE,2010,BTSX,YEARS50-54,554654,6.35,1.14,248.09,44.73
950,Alzheimer disease and other dementias,CHE,2010,BTSX,YEARS50-54,554654,5.28,0.95,426.11,76.82
1120,Hypertensive heart disease,CHE,2010,BTSX,YEARS50-54,554654,5.24,0.94,213.81,38.55
1270,Kidney diseases,CHE,2010,BTSX,YEARS50-54,554654,4.59,0.83,541.64,97.65
755,Mesothelioma,CHE,2010,BTSX,YEARS50-54,554654,4.35,0.78,170.47,30.73
752,Gallbladder and biliary tract cancer,CHE,2010,BTSX,YEARS50-54,554654,4.35,0.78,168.31,30.35
753,Larynx cancer,CHE,2010,BTSX,YEARS50-54,554654,4.34,0.78,181.83,32.78
1575,Exposure to mechanical forces,CHE,2010,BTSX,YEARS50-54,554654,4.18,0.75,1725.49,311.09
1620,Interpersonal violence,CHE,2010,BTSX,YEARS50-54,554654,4.13,0.74,393.48,70.94
1248,Pancreatitis,CHE,2010,BTSX,YEARS50-54,554654,3.21,0.58,146.76,26.46
1110,Rheumatic heart disease,CHE,2010,BTSX,YEARS50-54,554654,3.14,0.57,132.77,23.94
720,Corpus uteri cancer,CHE,2010,BTSX,YEARS50-54,554654,2.73,0.49,147.21,26.54
850,Schizophrenia,CHE,2010,BTSX,YEARS50-54,554654,2.1,0.38,2065.12,372.33
1330,Skin diseases,CHE,2010,BTSX,YEARS50-54,554654,2.1,0.38,1099.02,198.15
1242,Paralytic ileus and intestinal obstruction,CHE,2010,BTSX,YEARS50-54,554654,2.07,0.37,93.11,16.79
754,Thyroid cancer,CHE,2010,BTSX,YEARS50-54,554654,1.09,0.2,74.27,13.39
840,Bipolar disorder,CHE,2010,BTSX,YEARS50-54,554654,1.07,0.19,1570.34,283.12
30,Tuberculosis,CHE,2010,BTSX,YEARS50-54,554654,1.06,0.19,49.16,8.86
50,Syphilis,CHE,2010,BTSX,YEARS50-54,554654,1.07,0.19,43.68,7.88
1244,Inflammatory bowel disease,CHE,2010,BTSX,YEARS50-54,554654,1.03,0.19,228.76,41.24
1246,Gallbladder and biliary diseases,CHE,2010,BTSX,YEARS50-54,554654,1.03,0.19,523.6,94.4
1370,Gout,CHE,2010,BTSX,YEARS50-54,554654,1.07,0.19,251.62,45.37
960,Parkinson disease,CHE,2010,BTSX,YEARS50-54,554654,1.07,0.19,104.62,18.86
920,Idiopathic intellectual disability,CHE,2010,BTSX,YEARS50-54,554654,1.07,0.19,189.58,34.18
1580,Natural disasters,CHE,2010,BTSX,YEARS50-54,554654,1.06,0.19,45.13,8.14
1540,Poisonings,CHE,2010,BTSX,YEARS50-54,554654,1.06,0.19,90.92,16.39
170,Meningitis,CHE,2010,BTSX,YEARS50-54,554654,1.03,0.19,49,8.83
190,Acute hepatitis B,CHE,2010,BTSX,YEARS50-54,554654,1.06,0.19,43.03,7.76
