Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1610,Self-harm,CHE,2019,BTSX,YEARS40-44,566189,60.83,10.74,3023.68,534.04
1130,Ischaemic heart disease,CHE,2019,BTSX,YEARS40-44,566189,34.95,6.17,1728.39,305.27
870,Drug use disorders,CHE,2019,BTSX,YEARS40-44,566189,23.45,4.14,2445.99,432.01
700,Breast cancer,CHE,2019,BTSX,YEARS40-44,566189,20.96,3.7,1189.38,210.07
680,"Trachea, bronchus, lung cancers",CHE,2019,BTSX,YEARS40-44,566189,17.81,3.15,862.61,152.35
751,Brain and nervous system cancers,CHE,2019,BTSX,YEARS40-44,566189,17.57,3.1,867.85,153.28
650,Colon and rectum cancers,CHE,2019,BTSX,YEARS40-44,566189,15.25,2.69,771.38,136.24
1140,Stroke,CHE,2019,BTSX,YEARS40-44,566189,12.91,2.28,995.39,175.81
1230,Cirrhosis of the liver,CHE,2019,BTSX,YEARS40-44,566189,11.89,2.1,595.19,105.12
640,Stomach cancer,CHE,2019,BTSX,YEARS40-44,566189,8.93,1.58,433.1,76.49
670,Pancreas cancer,CHE,2019,BTSX,YEARS40-44,566189,7.05,1.25,340.04,60.06
1530,Road injury,CHE,2019,BTSX,YEARS40-44,566189,6.7,1.18,929.76,164.21
760,"Lymphomas, multiple myeloma",CHE,2019,BTSX,YEARS40-44,566189,6.65,1.17,341.94,60.39
1550,Falls,CHE,2019,BTSX,YEARS40-44,566189,6.11,1.08,4005.69,707.48
860,Alcohol use disorders,CHE,2019,BTSX,YEARS40-44,566189,5.83,1.03,2674.13,472.3
1400,Congenital anomalies,CHE,2019,BTSX,YEARS40-44,566189,5.69,1,623.34,110.09
1150,"Cardiomyopathy, myocarditis, endocarditis",CHE,2019,BTSX,YEARS40-44,566189,5.44,0.96,267.4,47.23
770,Leukaemia,CHE,2019,BTSX,YEARS40-44,566189,5.05,0.89,266.43,47.06
690,Melanoma and other skin cancers,CHE,2019,BTSX,YEARS40-44,566189,4.76,0.84,282.7,49.93
800,Diabetes mellitus,CHE,2019,BTSX,YEARS40-44,566189,4.63,0.82,1872.81,330.77
620,Mouth and oropharynx cancers,CHE,2019,BTSX,YEARS40-44,566189,4.28,0.76,219.59,38.78
390,Lower respiratory infections,CHE,2019,BTSX,YEARS40-44,566189,4.15,0.73,205.66,36.32
1620,Interpersonal violence,CHE,2019,BTSX,YEARS40-44,566189,3.51,0.62,404.36,71.42
